Transaction_Type,Property_Type,Municipality,Neighborhood,Price,Land_Area,Construction_Area,Price_per_SqMeter_Land,Price_per_SqMeter_Construction
Sale,Casa,TLAJOMULCO,,1000000.0,167.0,,5988.023952095808,
Sale,Casa,TLAJOMULCO,,4500000.0,221.0,230.0,20361.990950226245,19565.217391304348
Sale,Casa,GUADALAJARA,SANTA MONICA,6990000.0,258.0,345.0,27093.023255813954,20260.869565217392
Sale,Casa,GUADALAJARA,,738800.0,100.0,,7388.0,
Sale,Casa,ZAPOPAN,,5690000.0,235.0,200.0,24212.76595744681,28450.0
Sale,Casa,ZAPOPAN,CIUDAD BUGAMBILIAS,14900000.0,492.0,,30284.552845528455,
Sale,Casa,ZAPOPAN,SANTA MARGARITA,633238.0,,,,
Sale,Casa,TLAJOMULCO,,4300000.0,154.0,170.0,27922.077922077922,25294.117647058825
Sale,Casa,ZAPOPAN,CALLEJON DEL PARQUE,9500000.0,248.98,298.33,38155.675154630895,31843.931217108573
Sale,Departamento,GUADALAJARA,,4588769.0,,78.0,,58830.3717948718
Sale,Departamento,GUADALAJARA,PROVIDENCIA 4a SECCION,3938128.0,,80.0,,49226.6
Sale,Casa,TLAJOMULCO,,1320000.0,70.0,90.0,18857.14285714286,14666.666666666666
Sale,Casa,TLAJOMULCO,,2500000.0,90.0,90.0,27777.777777777777,27777.777777777777
Sale,Departamento,GUADALAJARA,,3133214.0,76.0,,41226.5,
Sale,Casa,TLAQUEPAQUE,LAS TERRAZAS,1380000.0,66.0,60.0,20909.090909090908,23000.0
Sale,Casa,TLAJOMULCO,HACIENDA LOS FRESNOS II,357243.0,90.0,,3969.366666666667,
Sale,Casa,ZAPOPAN,SOLARES,6500000.0,181.0,,35911.60220994475,
Sale,Departamento,GUADALAJARA,AMERICANA,2621902.0,,55.0,,47670.94545454546
Sale,Departamento,GUADALAJARA,AMERICANA,2300000.0,,62.0,,37096.77419354839
Sale,Casa,ZAPOPAN,VIRREYES,13895000.0,236.0,,58877.1186440678,
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,3923547.0,,62.0,,63283.01612903226
Sale,Casa,ZAPOPAN,,3570000.0,115.0,144.0,31043.478260869564,24791.666666666668
Sale,Casa,ZAPOPAN,DEL VALLE,700800.0,90.0,75.0,7786.666666666667,9344.0
Sale,Casa,ZAPOPAN,MIRADOR SAN ISIDRO,3700000.0,80.0,120.0,46250.0,30833.333333333332
Sale,Casa,ZAPOPAN,CIUDAD BUGAMBILIAS,7800000.0,245.0,301.0,31836.73469387755,25913.621262458473
Sale,Departamento,ZAPOPAN,VALDEPEÑAS II,3354000.0,,77.87,,43071.78631051753
Sale,Casa,ZAPOPAN,PORTA REAL,5400000.0,128.0,154.0,42187.5,35064.93506493507
Sale,Departamento,GUADALAJARA,,1872000.0,,,,
Sale,Casa,ZAPOPAN,JARDIN REAL,3745000.0,200.0,250.0,18725.0,14980.0
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,8400000.0,176.0,250.0,47727.27272727273,33600.0
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,4450000.0,135.0,,32962.96296296296,
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,4590000.0,131.0,203.0,35038.1679389313,22610.837438423645
Sale,Casa,GUADALAJARA,,1170599.0,120.0,,9754.991666666667,
Sale,Departamento,ZAPOPAN,VALLE REAL,6341558.0,,104.0,,60976.519230769234
Sale,Departamento,GUADALAJARA,MEZQUITAN,2526430.0,,84.0,,30076.54761904762
Sale,Casa,ZAPOPAN,VILLA UNIVERSITARIA,8390000.0,320.0,290.0,26218.75,28931.03448275862
Sale,Departamento,ZAPOPAN,VALLE REAL,9486947.0,164.0,166.0,57847.23780487805,57150.28313253012
Sale,Departamento,GUADALAJARA,,4721987.0,82.0,82.0,57585.20731707317,57585.20731707317
Sale,Casa,GUADALAJARA,LOMAS DE POLANCO,1000000.0,150.0,150.0,6666.666666666667,6666.666666666667
Sale,Casa,TLAJOMULCO,SAN AGUSTIN,4990000.0,618.0,,8074.433656957929,
Sale,Casa,ZAPOPAN,ATEMAJAC DEL VALLE,1460000.0,90.0,90.0,16222.222222222223,16222.222222222223
Sale,Casa,GUADALAJARA,,5100000.0,400.0,343.0,12750.0,14868.804664723031
Sale,Casa,TLAJOMULCO,LOS LAURELES,9500000.0,550.0,507.0,17272.727272727272,18737.67258382643
Sale,Departamento,GUADALAJARA,,2018000.0,63.0,63.0,32031.74603174603,32031.74603174603
Sale,Departamento,GUADALAJARA,LOMAS DE GUEVARA,4950000.0,,193.0,,25647.668393782384
Sale,Casa,ZAPOPAN,VILLA DE GUADALUPE,6000000.0,1000.0,536.0,6000.0,11194.029850746268
Sale,Casa,TLAQUEPAQUE,EL TAPATIO,2900000.0,157.0,170.0,18471.337579617833,17058.823529411766
Sale,Departamento,ZAPOPAN,ZAPOPAN CENTRO,3179000.0,,67.0,,47447.76119402985
Sale,Casa,TLAJOMULCO,,3250000.0,159.0,207.0,20440.251572327044,15700.483091787439
Sale,Casa,ZAPOPAN,PASEOS DEL SOL,6100000.0,146.0,214.0,41780.82191780822,28504.672897196262
Sale,Casa,ZAPOPAN,,4799000.0,126.0,200.0,38087.30158730159,23995.0
Sale,Casa,TLAJOMULCO,EL MANANTIAL,8100000.0,250.0,286.0,32400.0,28321.678321678322
Sale,Casa,TLAJOMULCO,,3150067.0,,,,
Sale,Casa,TLAQUEPAQUE,PARQUES DEL BOSQUE,2400000.0,85.0,86.0,28235.29411764706,27906.976744186046
Sale,Casa,ZAPOPAN,JARDINES DEL VALLE,4120000.0,168.0,146.0,24523.809523809523,28219.178082191782
Sale,Casa,ZAPOPAN,RINCONADAS DEL BOSQUE,22000000.0,330.0,550.0,66666.66666666667,40000.0
Sale,Casa,TLAJOMULCO,SAN AGUSTIN,2842740.0,140.0,172.0,20305.285714285714,16527.558139534885
Sale,Departamento,GUADALAJARA,,1387000.0,,71.0,,19535.211267605635
Sale,Casa,ZAPOPAN,,4400000.0,176.0,200.0,25000.0,22000.0
Sale,Casa,GUADALAJARA,PROGRESO,700000.0,110.0,,6363.636363636364,
Sale,Departamento,GUADALAJARA,ANALCO,2131000.0,,69.0,,30884.057971014492
Sale,Casa,TLAJOMULCO,,825000.0,90.0,55.0,9166.666666666666,15000.0
Sale,Casa,GUADALAJARA,VALLARTA PONIENTE,15200000.0,393.0,600.0,38676.844783715016,25333.333333333332
Sale,Casa,ZAPOPAN,JARDIN REAL,12490000.0,260.0,,48038.46153846154,
Sale,Departamento,ZAPOPAN,SANTA FE,7650000.0,,205.0,,37317.07317073171
Sale,Casa,ZAPOPAN,,2290000.0,139.0,164.0,16474.820143884892,13963.414634146342
Sale,Casa,TLAJOMULCO,NUEVA GALICIA,4299000.0,160.0,,26868.75,
Sale,Casa,GUADALAJARA,SAN EUGENIO,540000.0,120.0,,4500.0,
Sale,Casa,TLAJOMULCO,EL ORIGEN RESIDENCIAL,2850000.0,120.0,104.0,23750.0,27403.846153846152
Sale,Casa,ZAPOPAN,PARQUE VIRREYES,12499000.0,232.0,308.0,53875.0,40581.168831168834
Sale,Casa,ZAPOPAN,RESIDENCIAL DEL VALLE,350000.0,130.0,,2692.3076923076924,
Sale,Departamento,GUADALAJARA,,3865193.0,70.0,70.0,55217.04285714286,55217.04285714286
Sale,Departamento,ZAPOPAN,MARIANO OTERO,2200000.0,,78.0,,28205.128205128207
Sale,Casa,ZAPOPAN,,3080000.0,99.0,155.0,31111.11111111111,19870.967741935485
Sale,Departamento,ZAPOPAN,,2950000.0,,64.0,,46093.75
Sale,Departamento,ZAPOPAN,PRADOS TEPEYAC,3475670.0,,69.0,,50372.02898550725
Sale,Departamento,GUADALAJARA,JARDINES ALCALDE,3050000.0,55.0,55.0,55454.545454545456,55454.545454545456
Sale,Departamento,GUADALAJARA,,8704693.0,,145.0,,60032.36551724138
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,5990000.0,160.0,265.0,37437.5,22603.77358490566
Sale,Departamento,GUADALAJARA,,2400000.0,67.0,67.0,35820.89552238806,35820.89552238806
Sale,Casa,ZAPOPAN,REAL DEL BOSQUE,3600000.0,119.0,146.0,30252.100840336134,24657.534246575342
Sale,Departamento,ZAPOPAN,CAMINO REAL,3200000.0,,79.0,,40506.329113924054
Sale,Casa,GUADALAJARA,,357346.0,90.0,90.0,3970.511111111111,3970.511111111111
Sale,Casa,ZAPOPAN,,8450000.0,151.0,190.0,55960.26490066225,44473.68421052631
Sale,Casa,GUADALAJARA,,11650000.0,197.0,546.0,59137.05583756345,21336.996336996337
Sale,Departamento,ZAPOPAN,SOLE REAL,2984153.0,,,,
Sale,Casa,ZAPOPAN,,28000000.0,1410.0,821.0,19858.156028368794,34104.7503045067
Sale,Casa,TLAQUEPAQUE,VALLE DE LAS HERAS,702000.0,100.0,,7020.0,
Sale,Departamento,TONALA,LOMA DORADA DELEGACION C,550000.0,,,,
Sale,Casa,ZAPOPAN,LAS ALAMEDAS,1130000.0,168.0,,6726.190476190476,
Sale,Casa,TLAJOMULCO,SAN MARTIN DEL TAJO,10990000.0,496.0,,22157.25806451613,
Sale,Casa,TLAJOMULCO,EL PALOMAR,24000000.0,1105.0,,21719.45701357466,
Sale,Departamento,GUADALAJARA,,4184000.0,,60.0,,69733.33333333333
Sale,Casa,ZAPOPAN,,3400000.0,90.0,135.0,37777.77777777778,25185.185185185186
Sale,Casa,GUADALAJARA,MIGUEL HIDALGO,552000.0,95.0,120.0,5810.526315789473,4600.0
Sale,Departamento,GUADALAJARA,VALLARTA NORTE,6500000.0,135.0,135.0,48148.148148148146,48148.148148148146
Sale,Casa,GUADALAJARA,,15500000.0,340.0,535.0,45588.23529411765,28971.96261682243
Sale,Casa,TLAJOMULCO,,5350000.0,144.0,235.0,37152.77777777778,22765.957446808512
Sale,Casa,GUADALAJARA,,9000000.0,203.0,287.0,44334.97536945813,31358.885017421602
Sale,Departamento,GUADALAJARA,,5500000.0,,118.0,,46610.16949152543
Sale,Departamento,ZAPOPAN,JARDIN REAL,3719435.0,,66.0,,56355.07575757576
Sale,Departamento,GUADALAJARA,,5609000.0,108.0,108.0,51935.18518518518,51935.18518518518
Sale,Casa,TLAJOMULCO,EL PALOMAR,10500000.0,362.0,,29005.524861878454,
Sale,Casa,TLAJOMULCO,ADAMAR,3450000.0,115.0,150.0,30000.0,23000.0
Sale,Casa,TLAJOMULCO,,7199000.0,422.0,310.0,17059.241706161138,23222.58064516129
Sale,Departamento,GUADALAJARA,,4400000.0,,123.0,,35772.35772357724
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,4754000.0,69.0,69.0,68898.55072463768,68898.55072463768
Sale,Departamento,ZAPOPAN,,5700000.0,,103.0,,55339.80582524272
Sale,Casa,ZAPOPAN,JARDINES VALLARTA,8800000.0,326.0,340.0,26993.865030674846,25882.352941176472
Sale,Departamento,GUADALAJARA,PROVIDENCIA,7305000.0,,112.0,,65223.21428571428
Sale,Casa,TLAQUEPAQUE,,1977585.0,200.0,,9887.925,
Sale,Casa,TONALA,HACIENDA REAL,1010000.0,70.0,80.0,14428.57142857143,12625.0
Sale,Casa,GUADALAJARA,VILLASEÑOR (SANTA TERESITA),3950000.0,184.0,130.0,21467.391304347828,30384.615384615383
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,10500000.0,220.0,220.0,47727.27272727273,47727.27272727273
Sale,Casa,ZAPOPAN,,6745000.0,312.0,375.0,21618.589743589742,17986.666666666668
Sale,Departamento,GUADALAJARA,GUADALAJARA ORIENTE,1750000.0,,67.0,,26119.402985074626
Sale,Casa,ZAPOPAN,CENTRO,6390000.0,289.0,,22110.726643598617,
Sale,Casa,ZAPOPAN,RANCHO CONTENTO,23400000.0,790.0,400.0,29620.25316455696,58500.0
Sale,Departamento,GUADALAJARA,MONRAZ,8700000.0,,144.0,,60416.666666666664
Sale,Casa,TLAJOMULCO,EL PALOMAR,9790000.0,331.0,272.0,29577.03927492447,35992.64705882353
Sale,Departamento,GUADALAJARA,,7300000.0,234.0,234.0,31196.581196581195,31196.581196581195
Sale,Casa,ZAPOPAN,,8995000.0,,,,
Sale,Departamento,GUADALAJARA,,7500000.0,,290.0,,25862.068965517243
Sale,Casa,TONALA,,1190000.0,79.0,65.0,15063.291139240506,18307.69230769231
Sale,Casa,ZAPOPAN,HACIENDA COPALA,550000.0,54.0,54.0,10185.185185185184,10185.185185185184
Sale,Casa,TONALA,JALISCO II SECC,1000200.0,,102.0,,9805.882352941177
Sale,Casa,ZAPOPAN,,4217000.0,136.0,140.0,31007.352941176472,30121.428571428572
Sale,Casa,ZAPOPAN,,4230000.0,215.0,130.0,19674.418604651164,32538.46153846154
Sale,Casa,ZAPOPAN,,9950000.0,487.0,420.0,20431.211498973305,23690.47619047619
Sale,Casa,TLAQUEPAQUE,GEO VILLAS LOS OLIVOS II,594000.0,120.0,120.0,4950.0,4950.0
Sale,Casa,TLAJOMULCO,BOSQUE REAL DE SANTA ANITA,4300000.0,186.0,200.0,23118.279569892475,21500.0
Sale,Casa,ZAPOPAN,VIRREYES,8150000.0,192.0,,42447.916666666664,
Sale,Casa,ZAPOPAN,,12500000.0,358.0,306.0,34916.20111731844,40849.67320261438
Sale,Casa,ZAPOPAN,LAS FUENTES,17061000.0,403.0,473.0,42334.98759305211,36069.767441860466
Sale,Casa,TLAJOMULCO,,4200000.0,120.0,175.0,35000.0,24000.0
Sale,Casa,ZAPOPAN,AYAMONTE,55000000.0,1019.0,1062.0,53974.484789008835,51789.07721280603
Sale,Departamento,TLAJOMULCO,LOS GAVILANES,4174000.0,,81.0,,51530.864197530864
Sale,Casa,TLAJOMULCO,VILLA CALIFORNIA,1927105.0,130.0,180.0,14823.884615384615,10706.138888888889
Sale,Casa,ZAPOPAN,,7550000.0,165.0,207.0,45757.57575757576,36473.42995169082
Sale,Departamento,GUADALAJARA,PROVIDENCIA,4268270.0,75.58,75.58,56473.53797300874,56473.53797300874
Sale,Casa,ZAPOPAN,MIRAMAR,2101000.0,150.0,204.0,14006.666666666666,10299.019607843138
Sale,Casa,ZAPOPAN,JARDIN REAL,9800000.0,260.0,310.0,37692.307692307695,31612.90322580645
Sale,Departamento,ZAPOPAN,CIUDAD GRANJA,5090000.0,70.09,70.09,72620.91596518761,72620.91596518761
Sale,Departamento,GUADALAJARA,COLOMOS PROVIDENCIA,5650000.0,,133.0,,42481.203007518794
Sale,Departamento,ZAPOPAN,,5450000.0,119.0,90.0,45798.31932773109,60555.555555555555
Sale,Casa,ZAPOPAN,PUERTA DE PLATA,24500000.0,414.0,572.0,59178.74396135266,42832.167832167834
Sale,Casa,ZAPOPAN,,8950000.0,779.0,383.0,11489.088575096277,23368.146214099215
Sale,Casa,ZAPOPAN,VILLAS DE LA LOMA,1375000.0,90.0,90.0,15277.777777777777,15277.777777777777
Sale,Casa,ZAPOPAN,,9600000.0,166.0,330.0,57831.32530120482,29090.909090909092
Sale,Departamento,ZAPOPAN,,6150000.0,,,,
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,4698000.0,,67.0,,70119.40298507463
Sale,Casa,TLAJOMULCO,ADAMAR,2900000.0,119.0,150.0,24369.747899159665,19333.333333333332
Sale,Casa,TLAJOMULCO,EL PALOMAR,10900000.0,355.0,518.0,30704.225352112677,21042.471042471043
Sale,Departamento,GUADALAJARA,CENTRO,1290400.0,450.0,,2867.5555555555557,
Sale,Casa,ZAPOPAN,ARGENTA PARQUE RESIDENCIAL,6995000.0,170.0,234.0,41147.05882352941,29893.162393162394
Sale,Casa,ZAPOPAN,AYAMONTE,60000000.0,1080.0,1155.0,55555.555555555555,51948.05194805195
Sale,Casa,ZAPOPAN,LA CASITA,344909.0,50.0,75.0,6898.18,4598.786666666667
Sale,Casa,GUADALAJARA,PROVIDENCIA,15952453.0,207.0,280.0,77064.99033816425,56973.046428571426
Sale,Casa,ZAPOPAN,COLINAS DE LAS AGUILAS,3150000.0,133.0,174.0,23684.21052631579,18103.44827586207
Sale,Casa,ZAPOPAN,LA GLORIA DEL COLLI,2750000.0,89.0,199.0,30898.876404494382,13819.095477386934
Sale,Casa,GUADALAJARA,,2265000.0,80.0,94.0,28312.5,24095.744680851065
Sale,Departamento,GUADALAJARA,,8500000.0,,239.0,,35564.85355648536
Sale,Departamento,ZAPOPAN,PUERTA AQUA,25782000.0,254.0,254.0,101503.93700787402,101503.93700787402
Sale,Departamento,ZAPOPAN,PUERTA DE PLATA,18339771.0,,167.0,,109818.9880239521
Sale,Casa,TLAJOMULCO,EL PALOMAR,15900000.0,624.0,596.0,25480.76923076923,26677.85234899329
Sale,Casa,GUADALAJARA,,14500000.0,246.0,400.0,58943.08943089431,36250.0
Sale,Casa,GUADALAJARA,MAGAÑA,4800000.0,300.0,330.0,16000.0,14545.454545454546
Sale,Casa,TLAJOMULCO,,1664640.0,62.0,,26849.032258064515,
Sale,Casa,TLAJOMULCO,,3990000.0,,,,
Sale,Casa,ZAPOPAN,RESIDENCIAL DEL VALLE,301683.0,100.0,190.0,3016.83,1587.8052631578948
Sale,Casa,TLAJOMULCO,SENDEROS DE MONTE VERDE,2470000.0,120.0,118.0,20583.333333333332,20932.20338983051
Sale,Casa,TLAJOMULCO,,4823000.0,99.0,167.0,48717.17171717172,28880.239520958083
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,13500000.0,427.0,421.0,31615.925058548008,32066.508313539194
Sale,Casa,ZAPOPAN,,9195000.0,163.0,300.0,56411.04294478527,30650.0
Sale,Casa,TLAJOMULCO,EL PALOMAR,35000000.0,,2090.0,,16746.41148325359
Sale,Casa,TLAJOMULCO,,2700000.0,182.0,197.23,14835.164835164835,13689.600973482737
Sale,Departamento,GUADALAJARA,OBRERA,3365000.0,,,,
Sale,Casa,TLAJOMULCO,REAL DEL SOL,995000.0,90.0,96.0,11055.555555555555,10364.583333333334
Sale,Casa,ZAPOPAN,EL CARMEN HABITAT,3990000.0,100.0,,39900.0,
Sale,Casa,TLAJOMULCO,,3800000.0,153.0,246.0,24836.601307189543,15447.154471544716
Sale,Casa,ZAPOPAN,,8500000.0,313.0,454.0,27156.549520766774,18722.466960352423
Sale,Casa,TONALA,HACIENDA REAL,1700000.0,90.0,94.0,18888.88888888889,18085.106382978724
Sale,Casa,TLAJOMULCO,ALTA CALIFORNIA,2490000.0,123.0,124.0,20243.90243902439,20080.645161290322
Sale,Casa,GUADALAJARA,JARDINES DE LA PAZ,1664000.0,120.0,,13866.666666666666,
Sale,Casa,ZAPOPAN,PUERTA DE HIERRO,19500000.0,400.0,420.0,48750.0,46428.57142857143
Sale,Casa,ZAPOPAN,LA CIMA,11500000.0,140.0,,82142.85714285714,
Sale,Casa,ZAPOPAN,,9795370.0,180.0,273.0,54418.72222222222,35880.47619047619
Sale,Casa,ZAPOPAN,,11265000.0,168.0,,67053.57142857143,
Sale,Departamento,ZAPOPAN,MOCTEZUMA,1820000.0,,68.0,,26764.70588235294
Sale,Casa,ZAPOPAN,,36000000.0,424.0,,84905.6603773585,
Sale,Casa,GUADALAJARA,SAN MIGUEL DE HUENTITAN,1151515.0,100.0,,11515.15,
Sale,Casa,ZAPOPAN,CIUDAD DEL SOL,8700000.0,300.0,260.0,29000.0,33461.53846153846
Sale,Casa,ZAPOPAN,VILLAS PERISUR,1065200.0,64.0,80.0,16643.75,13315.0
Sale,Departamento,GUADALAJARA,MARGARITA MAZA DE JUAREZ,3049000.0,,84.0,,36297.619047619046
Sale,Departamento,ZAPOPAN,DEL SOL,5920000.0,,96.0,,61666.666666666664
Sale,Casa,GUADALAJARA,CHAPALITA,6750000.0,193.0,292.0,34974.0932642487,23116.438356164384
Sale,Casa,GUADALAJARA,,2900000.0,307.0,,9446.254071661238,
Sale,Departamento,GUADALAJARA,,9586705.0,135.0,135.0,71012.62962962964,71012.62962962964
Sale,Casa,ZAPOPAN,SANTA FE,4450000.0,90.0,145.0,49444.444444444445,30689.655172413793
Sale,Casa,GUADALAJARA,PRADOS DEL NILO,3105000.0,144.0,188.0,21562.5,16515.957446808512
Sale,Casa,TLAJOMULCO,,4850000.0,,,,
Sale,Casa,TLAJOMULCO,LOMAS DE SAN AGUSTIN,464000.0,80.0,60.0,5800.0,7733.333333333333
Sale,Casa,TLAJOMULCO,,3900000.0,175.0,,22285.714285714286,
Sale,Casa,GUADALAJARA,,21900000.0,514.0,450.0,42607.00389105058,48666.666666666664
Sale,Casa,TLAJOMULCO,SAN AGUSTIN,2950000.0,102.0,150.0,28921.56862745098,19666.666666666668
Sale,Casa,GUADALAJARA,MIRADOR,696000.0,120.0,90.0,5800.0,7733.333333333333
Sale,Casa,TLAQUEPAQUE,PARQUES DE STA CRUZ DEL VALLE,1138500.0,80.0,115.0,14231.25,9900.0
Sale,Casa,ZAPOPAN,CAMPO REAL,1230000.0,75.0,91.0,16400.0,13516.483516483517
Sale,Casa,TLAJOMULCO,NUEVA GALICIA,6350000.0,220.0,225.0,28863.636363636364,28222.222222222223
Sale,Departamento,ZAPOPAN,VALLE REAL,8100000.0,,105.0,,77142.85714285714
Sale,Casa,ZAPOPAN,,7850000.0,165.0,207.0,47575.757575757576,37922.70531400966
Sale,Departamento,GUADALAJARA,ARTESANOS (SAGRADA FAMILIA Y/O JESUS),2350000.0,,55.0,,42727.27272727273
Sale,Casa,GUADALAJARA,,3700000.0,90.0,150.0,41111.11111111111,24666.666666666668
Sale,Casa,GUADALAJARA,LOMAS DE GUEVARA,4990000.0,193.0,,25854.922279792747,
Sale,Casa,GUADALAJARA,CENTRO,4500000.0,,,,
Sale,Casa,ZAPOPAN,LA CIMA,11500000.0,140.0,345.0,82142.85714285714,33333.333333333336
Sale,Casa,GUADALAJARA,POLANCO,1500000.0,123.0,173.0,12195.121951219513,8670.520231213874
Sale,Departamento,ZAPOPAN,,22400000.0,,284.0,,78873.23943661971
Sale,Casa,GUADALAJARA,CENTRO,1235000.0,350.0,,3528.5714285714284,
Sale,Casa,TLAJOMULCO,CONDOMINIO CAMPO DE GOLF SANTA ANITA,39000000.0,2034.0,1100.0,19174.041297935102,35454.545454545456
Sale,Departamento,GUADALAJARA,,5773800.0,,96.0,,60143.75
Sale,Departamento,GUADALAJARA,ITALIA PROVIDENCIA,5114820.0,58.0,59.0,88186.55172413793,86691.86440677966
Sale,Departamento,ZAPOPAN,,4824986.0,,133.0,,36278.09022556391
Sale,Casa,TLAJOMULCO,,2840000.0,105.0,109.0,27047.619047619046,26055.045871559632
Sale,Casa,ZAPOPAN,,11000000.0,377.0,525.0,29177.718832891245,20952.380952380954
Sale,Departamento,ZAPOPAN,,3300000.0,115.0,115.0,28695.652173913044,28695.652173913044
Sale,Casa,TLAJOMULCO,PONTEVEDRA,2700000.0,123.0,140.0,21951.219512195123,19285.714285714286
Sale,Departamento,GUADALAJARA,,3500000.0,84.4,84.4,41469.19431279621,41469.19431279621
Sale,Departamento,GUADALAJARA,COLINAS DE SAN JAVIER,7800000.0,140.0,140.0,55714.28571428572,55714.28571428572
Sale,Departamento,ZAPOPAN,JARDINES DE SAN IGNACIO,3255000.0,,,,
Sale,Casa,TLAJOMULCO,,2300000.0,90.0,70.0,25555.555555555555,32857.142857142855
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,5280000.0,160.0,223.0,33000.0,23677.13004484305
Sale,Departamento,ZAPOPAN,LOMA BONITA,5200000.0,189.0,95.0,27513.227513227514,54736.84210526316
Sale,Casa,ZAPOPAN,PASEOS UNIVERSIDAD,6100000.0,161.0,184.0,37888.198757763974,33152.17391304348
Sale,Casa,ZAPOPAN,CIUDAD BUGAMBILIAS,8950000.0,405.0,396.0,22098.765432098764,22601.010101010103
Sale,Departamento,GUADALAJARA,MEZQUITAN,2023749.0,,,,
Sale,Casa,ZAPOPAN,,7090000.0,134.6,196.0,52674.59138187222,36173.4693877551
Sale,Casa,ZAPOPAN,CIUDAD BUGAMBILIAS,12950000.0,1077.0,,12024.14113277623,
Sale,Casa,TLAJOMULCO,BANUS,3100000.0,301.0,195.0,10299.003322259136,15897.435897435897
Sale,Casa,TONALA,,310000.0,102.0,106.0,3039.2156862745096,2924.5283018867926
Sale,Casa,ZAPOPAN,EL VIGIA,1126000.0,,,,
Sale,Departamento,ZAPOPAN,,3600000.0,78.0,78.0,46153.846153846156,46153.846153846156
Sale,Casa,GUADALAJARA,ATLAS,649000.0,120.0,,5408.333333333333,
Sale,Casa,TLAJOMULCO,ALTEA,1640000.0,80.0,94.0,20500.0,17446.808510638297
Sale,Casa,ZAPOPAN,,21724177.0,264.0,280.0,82288.54924242424,77586.34642857143
Sale,Casa,ZAPOPAN,QUINTAS DEL BOSQUE,3250000.0,90.0,,36111.11111111111,
Sale,Departamento,ZAPOPAN,LA CALMA,3406811.0,54.0,54.0,63089.09259259259,63089.09259259259
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,6181000.0,131.0,230.0,47183.20610687023,26873.91304347826
Sale,Casa,TLAJOMULCO,,2306000.0,77.0,77.0,29948.051948051947,29948.051948051947
Sale,Departamento,ZAPOPAN,ZAPOPAN CENTRO,2585000.0,58.0,58.0,44568.96551724138,44568.96551724138
Sale,Departamento,ZAPOPAN,VIRREYES,16500000.0,,237.0,,69620.25316455697
Sale,Departamento,ZAPOPAN,CIUDAD GRANJA,5550000.0,,115.0,,48260.86956521739
Sale,Casa,ZAPOPAN,PUERTA DE HIERRO,29900000.0,405.0,,73827.16049382716,
Sale,Departamento,ZAPOPAN,PUERTA DE HIERRO,30000000.0,310.0,310.0,96774.19354838709,96774.19354838709
Sale,Casa,GUADALAJARA,INDEPENDENCIA ORIENTE,7500000.0,250.0,250.0,30000.0,30000.0
Sale,Casa,ZAPOPAN,JARDINES DE GUADALUPE,7540000.0,310.0,221.0,24322.58064516129,34117.64705882353
Sale,Casa,ZAPOPAN,JUAN GIL PRECIADO,6600000.0,260.0,,25384.615384615383,
Sale,Casa,ZAPOPAN,HACIENDA LAS PALOMAS,865317.0,120.0,,7210.975,
Sale,Departamento,GUADALAJARA,CHAPALITA,12933878.0,155.0,148.0,83444.37419354838,87391.06756756757
Sale,Casa,GUADALAJARA,SAN JUAN BOSCO,1830000.0,154.0,140.0,11883.116883116883,13071.42857142857
Sale,Casa,GUADALAJARA,JARDINES DEL BOSQUE,9000000.0,200.0,,45000.0,
Sale,Departamento,GUADALAJARA,,2390000.0,75.0,75.0,31866.666666666668,31866.666666666668
Sale,Casa,ZAPOPAN,JARDINES DEL SOL,8450000.0,230.0,302.0,36739.13043478261,27980.132450331126
Sale,Casa,ZAPOPAN,,4995000.0,105.0,168.0,47571.42857142857,29732.14285714286
Sale,Casa,ZAPOPAN,,4500000.0,107.0,145.0,42056.07476635514,31034.48275862069
Sale,Casa,ZAPOPAN,CIUDAD BUGAMBILIAS,16750000.0,658.0,445.0,25455.927051671733,37640.449438202246
Sale,Casa,TLAJOMULCO,,8890000.0,253.0,271.0,35138.339920948616,32804.428044280445
Sale,Departamento,ZAPOPAN,,16050000.0,,,,
Sale,Departamento,GUADALAJARA,JARDINES DEL COUNTRY,4400000.0,,69.0,,63768.115942028984
Sale,Casa,TONALA,,468000.0,,,,
Sale,Casa,GUADALAJARA,,510000.0,120.0,120.0,4250.0,4250.0
Sale,Casa,ZAPOPAN,EL FORTIN,3450000.0,84.0,167.0,41071.42857142857,20658.68263473054
Sale,Departamento,GUADALAJARA,COLOMOS PROVIDENCIA,7150000.0,122.0,122.0,58606.55737704918,58606.55737704918
Sale,Casa,ZAPOPAN,GIRASOLES ELITE,3580000.0,105.0,140.0,34095.23809523809,25571.428571428572
Sale,Casa,ZAPOPAN,,7700000.0,252.0,340.0,30555.555555555555,22647.058823529413
Sale,Casa,ZAPOPAN,CHAPALITA SUR,7950000.0,403.0,458.0,19727.047146401987,17358.078602620088
